compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,pIC50,n_measurements,pIC50_iqr,document_year_min,document_year_max
TRAIN_02312,LVXIXHYWPFXDKS-KRWDZBQOSA-N,CHEMBL3670381,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)n2)c(Cl)c1,O=C(Nc1cccc(C2COCC=N2)n1)c1ccccn1,7.38,1,0.0,2014,2014
TRAIN_02313,LVXQBMQMTVLGNH-UHFFFAOYSA-N,CHEMBL1957479,COc1ccc(C2(c3cccc(Br)c3)N=C(N)N3CC(F)(F)CN=C32)cc1,C1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,5.47,1,0.0,2012,2012
TRAIN_02314,LWCYPSYNLAAESS-SCTJWGJOSA-N,CHEMBL3945110,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1C21N=C(C)C(N)=N1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,6.53,2,1.09,2014,2015
TRAIN_02315,LWCYPSYNLAAESS-UEVCKROQSA-N,CHEMBL4110988,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1[C@]21N=C(C)C(N)=N1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,8.96,1,0.0,2015,2015
TRAIN_02316,LWCYPSYNLAAESS-VJBMBRPKSA-N,CHEMBL3893021,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1[C@@]21N=C(C)C(N)=N1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,8.33,1,0.0,2015,2015
TRAIN_02317,LWHGNBWGPDYQSC-HLSDDEKHSA-N,CHEMBL3654224,Cc1ccnc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,C1=NC2(c3ccccc3)COC(c3ncccn3)CC2CS1,5.83,1,0.0,2015,2015
TRAIN_02318,LWIYEMOOCOORBX-UHFFFAOYSA-N,CHEMBL494186,COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2cn(C)c(N)n2)cc1,c1ccc(CC(c2ccccc2)c2c[nH]cn2)cc1,6.04,2,0.29,2009,2009
TRAIN_02319,LWLKPWXHMCISOA-UHFFFAOYSA-N,CHEMBL3973871,COC1CCC2(CC1)Cc1ccc(-c3ccn(C4CC4)c(=O)c3)cc1C21N=C(N)N(C)C1=O,O=C1NC=NC12c1cc(-c3ccn(C4CC4)c(=O)c3)ccc1CC21CCCCC1,6.73,1,0.0,2015,2015
TRAIN_02320,LWVMTILRDSZVMA-CYFREDJKSA-N,CHEMBL2178713,CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ncccc3C#N)C[C@H]2C1=O,N=C1NC(=O)C2CN(c3ccccn3)CC2(c2cc(-c3ccccc3)cs2)N1,7.32,1,0.0,2012,2012
TRAIN_02321,LWWIAXXIXLRNGA-UHFFFAOYSA-N,CHEMBL2177907,N#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,C1=NC(c2ccncc2)(c2cccc(-c3cccnc3)c2)c2ccccc21,7.06,2,0.46,2012,2012
TRAIN_02322,LWWLSQSVRJIOFD-LOSJGSFVSA-N,CHEMBL571833,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCC1,c1ccc(CCCCNC2(c3ccccc3)CCCC2)cc1,6.66,1,0.0,2009,2009
TRAIN_02323,LWXGOXALZZNYFT-UHFFFAOYSA-N,CHEMBL254091,COc1cccc(-c2ccc(-c3ccc(Oc4ccccc4)cc3)n2CC(=O)NC(=N)N)c1,c1ccc(Oc2ccc(-c3ccc(-c4ccccc4)[nH]3)cc2)cc1,5.82,1,0.0,2008,2008
TRAIN_02324,LWYYRFSTHDYJTQ-YKZUFBCQSA-N,CHEMBL1210341,COc1ccccc1N(c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)c1)S(C)(=O)=O,O=C(CNCCC(Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1,6.9,1,0.0,2010,2010
TRAIN_02325,LXIQBYCJDRSMAU-ZDERHKTGSA-N,CHEMBL474057,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc2c1CCCCO2)c1ccccc1,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cc2c(c(C(=O)NCc3ccccc3)c1)CCCCO2,7.25,1,0.0,2009,2009
TRAIN_02326,LXPIDRWMVPWZCB-UHFFFAOYSA-N,CHEMBL3944485,COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21N=C(N)N(Cc2ccccc2)C1=O,O=C1N(Cc2ccccc2)C=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,7.87,1,0.0,2015,2015
TRAIN_02327,LXQLUGGTPKXSBK-LMSSTIIKSA-N,CHEMBL447120,CCc1coc2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(C(F)(F)F)c3)cc12,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cc(N2CCCC2=O)c2occc2c1,7.06,1,0.0,2009,2009
TRAIN_02328,LXQPUHUACOXCSI-HKUYNNGSSA-N,CHEMBL2380452,C[C@]1(c2cccc(-c3cncc(F)c3)c2)N=C(N)[C@@H]2CCCCN21,C1=NC(c2cccc(-c3cccnc3)c2)N2CCCCC12,5.85,2,0.45,2013,2013
TRAIN_02329,LXQPUHUACOXCSI-MJGOQNOKSA-N,CHEMBL2380453,C[C@]1(c2cccc(-c3cncc(F)c3)c2)N=C(N)[C@H]2CCCCN21,C1=NC(c2cccc(-c3cccnc3)c2)N2CCCCC12,5.5,2,0.7,2013,2013
TRAIN_02330,LXUQPRSGZIRWPM-FECXXQJTSA-N,CHEMBL3688798,NC1=N[C@@](c2cc(NC[C@@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,C1=NC(c2cccc(NCC3CC3c3ccccc3)c2)C2CC2O1,4.95,1,0.0,2015,2015
TRAIN_02331,LXUQPRSGZIRWPM-KTPWHWSHSA-N,CHEMBL3688799,NC1=N[C@@](c2cc(NC[C@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,C1=NC(c2cccc(NCC3CC3c3ccccc3)c2)C2CC2O1,5.03,1,0.0,2015,2015
TRAIN_02332,LXZVBTDOKAHNDX-UHFFFAOYSA-N,CHEMBL3650792,CC1(C)Oc2ccc(-c3cncc(C#N)c3)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,6.01,1,0.0,2015,2015
TRAIN_02333,LYACXQSVKXTNBQ-RJGXRXQPSA-N,CHEMBL2408742,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)F)cc21,c1ccc(CCCCNC2CCOc3ccccc32)cc1,6.83,1,0.0,2013,2013
TRAIN_02334,LYIXHSBICKAVDY-UHFFFAOYSA-N,CHEMBL3670317,COc1ccc(C2(c3cccc(NC(=O)c4ncc(Cl)cc4Cl)c3)CSC(N)=N2)cc1O,O=C(Nc1cccc(C2(c3ccccc3)CSC=N2)c1)c1ccccn1,6.73,1,0.0,2014,2014
TRAIN_02335,LYIXMNCFLQPSMJ-JAYDILGYSA-N,CHEMBL78459,CC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,O=C(CCCCCc1ccccc1)NCC(=O)NCc1ccncc1,7.12,1,0.0,2004,2004
TRAIN_02336,LYIYOHNNHUSMFQ-UHFFFAOYSA-N,CHEMBL3650841,Cn1cc2cc(-c3ccc4c(c3)C3(COC(N)=N3)C3(CC3)CO4)ccc2n1,C1=NC2(CO1)c1cc(-c3ccc4n[nH]cc4c3)ccc1OCC21CC1,4.4,1,0.0,2015,2015
TRAIN_02337,LYJVRBNHSBJALN-SANMLTNESA-N,CHEMBL3695728,CN1C(=O)[C@]2(N=C1N)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3F)cc12,O=C1NC=NC12c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3)cc12,9.05,1,0.0,2015,2015
TRAIN_02338,LYLILSZAMXSWHD-YHCMTOLSSA-N,CHEMBL1163420,CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1cccc(F)c1,O=C(NC(CCNc1ccccc1)Cc1ccccc1)C1=CNC=CC1,4.57,1,0.0,2010,2010
TRAIN_02339,LYVMHNNDJFSBDO-BFBYKYGFSA-N,CHEMBL550271,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N(C)S(C)(=O)=O)c2)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,8.05,1,0.0,2009,2009
TRAIN_02340,LZAUUZOANIOYOF-UISHXFLQSA-N,CHEMBL3683909,NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cc[nH]n1,7.86,1,0.0,2015,2015
TRAIN_02341,LZIPIZWOUYFZDB-UHFFFAOYSA-N,CHEMBL3703296,NC1=NC2(CO1)c1cc(-c3cncnc3)c(F)cc1OCC21CC1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CC1,5.79,1,0.0,2015,2015
TRAIN_02342,LZMNPXMCRBRYAN-UHFFFAOYSA-N,CHEMBL2380807,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2Br)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1ccsc1,6.51,1,0.0,2013,2013
TRAIN_02343,LZWATJWWYVAWCP-YYFZDKIDSA-N,CHEMBL3683879,COCc1cc(Cl)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.29,1,0.0,2015,2015
TRAIN_02344,MADLMWLQBKXXTR-UHFFFAOYSA-N,CHEMBL1092475,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(C#N)c3)c2)N=C1N,O=C1NC=NC1(c1ccncc1)c1cccc(-c2ccccc2)c1,7.4,1,0.0,2010,2010
TRAIN_02345,MAFUFEDZAYCCOR-AWOMSBJDSA-N,CHEMBL541976,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(C(=O)NC(C)c3ccc(F)cc3)c2)c1,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCNCc2ccccc2)Cc2ccccc2)c1,7.165,2,0.125,2009,2009
TRAIN_02346,MALAKURYZJFBLT-UHFFFAOYSA-N,CHEMBL237888,Cn1c(N)nc(CCc2ccccc2)cc1=O,O=c1cc(CCc2ccccc2)nc[nH]1,3.75,3,0.08,2007,2007
TRAIN_02347,MALUDQJRFWLZQG-DEOSSOPVSA-N,CHEMBL3359748,CC(C)(C)COc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3)ccc1O2,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ncccc12,8.82,2,0.4,2014,2014
TRAIN_02348,MAOXZYIRCKGBMP-UHFFFAOYSA-N,CHEMBL3914214,COC1CCC2(CC1)Cc1ccc(OCC3CCCC3)cc1C21N=C(N)N(C)C1=O,O=C1NC=NC12c1cc(OCC3CCCC3)ccc1CC21CCCCC1,8.05,1,0.0,2015,2015
TRAIN_02349,MAUWSMJVVWTKNC-UHFFFAOYSA-N,CHEMBL3672718,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CCC21CC1,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CCC21CC1,7.1,1,0.0,2015,2015
TRAIN_02350,MAXMBSSGZYMDKT-PMERELPUSA-N,CHEMBL2177303,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cc(F)cc43)c2)c1,O=c1ccc(C2(c3cccc(-c4cccnc4)c3)N=Cc3ccccc32)c[nH]1,9.005,2,0.415,2012,2012
TRAIN_02351,MAZOCELXDHAJLH-UHFFFAOYSA-N,CHEMBL2178165,COc1ccc(-c2nsc(C)c2C(=O)/N=C(\N)NCc2cc(C)c(NC(=O)CN3CCC3)c(Cl)c2)cc1,O=C(CN1CCC1)Nc1ccc(CNC=NC(=O)c2csnc2-c2ccccc2)cc1,8.3,3,0.775,2012,2012
TRAIN_02352,MBEIKKKHBAEUDD-LADGPHEKSA-N,CHEMBL534410,CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,O=C(NCCc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,6.95,2,0.37,2009,2009
TRAIN_02353,MBKQDBPGZVELFG-ZDERHKTGSA-N,CHEMBL443087,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N2CCCS2(=O)=O)c1)c1ccccc1,O=C(NCc1ccccc1)c1cc(C(=O)NC(CCNC2CC2)Cc2ccccc2)cc(N2CCCS2(=O)=O)c1,5.75,1,0.0,2009,2009
TRAIN_02354,MBOBLSSYUAFPMA-WTNAPCKOSA-N,CHEMBL2047888,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(F)c3)[C@@H]2O)c1,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccccc2)C1,6.33,2,0.13,2012,2012
TRAIN_02355,MBSQCWCFWIVZST-UHFFFAOYSA-N,CHEMBL3642625,CC1(c2cc(Br)cc(NC(=O)c3cc4ccccc4s3)c2)CCSC(N)=N1,O=C(Nc1cccc(C2CCSC=N2)c1)c1cc2ccccc2s1,6.78,1,0.0,2014,2014
TRAIN_02356,MBTSGUSQJYKBNL-UHFFFAOYSA-N,CHEMBL3650766,N#Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C2(CCC2)O3)ccc1F,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OC1(CCC1)C21COC1,5.44,1,0.0,2015,2015
TRAIN_02357,MBVITGGTLKHHQT-DOQZHRMPSA-N,CHEMBL3891403,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC(F)(F)C3)cc1C21N=C(C)C(N)=N1,C1=NC2(N=C1)c1cc(OCC3CCC3)ccc1CC21CCCCC1,7.3,1,0.0,2015,2015
TRAIN_02358,MBZUHMJQLTXYDS-BQYQJAHWSA-N,CHEMBL3642603,CCOC(=O)/C=C/c1cccc(C2(C)CCSC(N)=N2)c1,C1=NC(c2ccccc2)CCS1,5.3,1,0.0,2013,2013
TRAIN_02359,MBZUHMJQLTXYDS-UHFFFAOYSA-N,CHEMBL3949846,CCOC(=O)C=Cc1cccc(C2(C)CCSC(=N)N2)c1,N=C1NC(c2ccccc2)CCS1,5.3,1,0.0,2014,2014
TRAIN_02360,MCBLBBBZUWRTTA-CRPGXEFLSA-N,CHEMBL3688711,NC1=N[C@@](c2cc(NC(=O)c3cccc(Cl)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,5.8,1,0.0,2015,2015
TRAIN_02361,MCBWJRZWLSXSBN-YTCPBCGMSA-N,CHEMBL261655,COc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)C1CN(Cc2ccccc2)C(=O)N1,4.85,1,0.0,2008,2008
TRAIN_02362,MCEGGIMKRBWGNC-PGICJIBASA-N,CHEMBL3683896,CC(C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cnccn1,6.14,1,0.0,2015,2015
TRAIN_02363,MCGUJRKODGUNIJ-CGDFKPNQSA-N,CHEMBL2031144,CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1C[C@]2(C[C@@H](F)C2)Oc2ncc(CC(C)(C)C)cc21,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,8.05,1,0.0,2012,2012
TRAIN_02364,MCGUJRKODGUNIJ-LRJSQAIZSA-N,CHEMBL2030995,CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1C[C@]2(C[C@H](F)C2)Oc2ncc(CC(C)(C)C)cc21,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,8.22,1,0.0,2012,2012
TRAIN_02365,MCIILMHPQNXSOC-GANACDCKSA-N,CHEMBL508810,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](COc2cc(F)cc(F)c2)NC(=O)c2cc(C(=O)N[C@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)C(C)C)cc(C(=O)OC)c1,O=C(CCC(COc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)Nc1ccccc1,6.66,1,0.0,2008,2008
TRAIN_02366,MCIIOYNNPPTDHU-KEMVTONXSA-N,CHEMBL3650183,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nc4cnccc4o3)C[C@H]2CS1,C1=NC2(c3ccccc3)COC(c3nc4cnccc4o3)CC2CS1,6.62,1,0.0,2014,2014
TRAIN_02367,MCQFTCPFMYIOBK-FGWLZILTSA-N,CHEMBL3947373,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21CC(=O)N(C)C(N)=N1,O=C1CC2(N=CN1)c1ccccc1CC21CCCCC1,4.44,1,0.0,2014,2014
TRAIN_02368,MCSRMJYZOOAQPY-JNAXZKDPSA-N,CHEMBL3261052,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2CC(F)(F)C[C@@H]21,O=C(Nc1cccc(C2N=COC3CCCC32)c1)c1ccccn1,8.77,1,0.0,2014,2014
TRAIN_02369,MCXKQZCXENNNEH-YPKYBTACSA-N,CHEMBL1097334,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccncc3)CCN2)c1,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2ccncc2)CCN1)c1ccccc1,6.4,1,0.0,2010,2010
TRAIN_02370,MCYSRDKWCCPOAF-UGKGYDQZSA-N,CHEMBL3427254,Cc1noc(C)c1[C@@H]1C[C@@](C)(c2cc(-c3cccnc3C#N)c(F)cc2F)N=C(N)S1,C1=NC(c2cccc(-c3cccnc3)c2)CC(c2cnoc2)S1,7.06,1,0.0,2015,2015
TRAIN_02371,MDAFIYVGUWJYCU-QHCPKHFHSA-N,CHEMBL3394226,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(N2CCC(F)(F)C2)nc1F,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1cnc(N3CCCC3)cc12,9.05,2,0.65,2015,2015
TRAIN_02372,MDBORBJSSORCJZ-WCQYABFASA-N,CHEMBL3691366,NC1=N[C@@]2(c3ccccc3)COCC[C@H]2CS1,C1=NC2(c3ccccc3)COCCC2CS1,4.98,1,0.0,2015,2015
TRAIN_02373,MDDVTIQXTKOMRK-UHFFFAOYSA-N,CHEMBL3650816,CC1(C)Oc2ccc(-c3c(F)ccc(F)c3F)cc2C2(COC(N)=N2)C12COC2,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1,5.795,2,0.105,2015,2015
TRAIN_02374,MDGZVTRKIAUVJZ-CCDWMCETSA-N,CHEMBL2408747,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(OC3CCCC3)cc21,c1ccc(CCCCNC2CCOc3ccc(OC4CCCC4)cc32)cc1,6.66,1,0.0,2013,2013
TRAIN_02375,MDHFYDBXUFADDU-UHFFFAOYSA-N,CHEMBL2347369,COc1ccc(C2(C)CCSC(N)=N2)cc1.Cl,C1=NC(c2ccccc2)CCS1,4.38,1,0.0,2013,2013
TRAIN_02376,MDLQHBVCILBPSV-XBHMSOGKSA-N,CHEMBL3683802,COCc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.56,1,0.0,2015,2015
TRAIN_02377,MDNLWYRQHFOWTO-AREMUKBSSA-N,CHEMBL4109073,NC1=N[C@@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc([N+]4=CCOCC4)cc32)c2nccn21,C1=NC2(c3cc(-c4cccnc4)ccc3Oc3ccc([N+]4=CCOCC4)cc32)c2nccn21,9.22,1,0.0,2015,2015
TRAIN_02378,MDOSRCPRSHWNNO-UHFFFAOYSA-N,CHEMBL252190,COc1cccc(C(=O)Nc2ccc(-c3ccc(-c4ccccc4)n3CC(=O)NC(=N)N)cc2)c1,O=C(Nc1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1)c1ccccc1,5.75,1,0.0,2008,2008
TRAIN_02379,MDQXGGYWQXEUEB-HZFUHODCSA-N,CHEMBL260634,CN(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CN(Cc3ccc(F)c(F)c3)C(=O)N2)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)C1CN(Cc2ccccc2)C(=O)N1,5.24,1,0.0,2008,2008
TRAIN_02380,MDXODTFMFWDTKY-IBGZPJMESA-N,CHEMBL3653453,NC1=N[C@@](c2cc(NC(=O)c3cc4ccccn4n3)ccc2F)(C(F)F)COC1,O=C(Nc1cccc(C2COCC=N2)c1)c1cc2ccccn2n1,6.13,1,0.0,2014,2014
TRAIN_02381,MDZWUIAVNMSHTF-SFHVURJKSA-N,CHEMBL3653470,Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,O=C(Nc1cccc(C2COCC=N2)c1)c1cccnc1,6.96,1,0.0,2014,2014
TRAIN_02382,MEBFBGRYWYRHBD-UHFFFAOYSA-N,CHEMBL4113698,Cc1nn(C)c2c1CC1(CC2)Cc2ccc(Br)cc2C12N=C(N)N(C)O2,C1=NC2(ON1)c1ccccc1CC21CCc2[nH]ncc2C1,5.82,1,0.0,2015,2015
TRAIN_02383,MEFZAHPPILJZOP-UHFFFAOYSA-N,CHEMBL3897461,COC1CCC2(CC1)Cc1ccc(Br)cc1C21NC(=S)N(C2CCN(C)CC2)C1=O,O=C1N(C2CCNCC2)C(=S)NC12c1ccccc1CC21CCCCC1,6.27,1,0.0,2015,2015
TRAIN_02384,MEJGMIGRSQIMGB-LJAQVGFWSA-N,CHEMBL1095429,NC1=Nc2cc(F)c3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCc1cccc(c1)O3,O=C1CCC(C2CCCCC2)N2C=Nc3ccc(cc3C2)Oc2cccc(c2)CCN1C1CCCCC1,7.52,1,0.0,2010,2010
TRAIN_02385,MEKPYLBTTKGXAX-VDGLFCQGSA-N,CHEMBL2047033,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/CCNC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,O=C1NCCC=CCOCC(CCNCc2ccccc2)NC(=O)c2cccc1c2,8.245,2,0.395,2012,2012
TRAIN_02386,MELPDVINWCDKRF-JXBWDGJFSA-N,CHEMBL2403773,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,O=C(Nc1cccc(C2CC3CC3C=N2)c1)c1ccccn1,7.265,2,0.245,2013,2013
TRAIN_02387,MELQHVBGGSKVJQ-QAPCUYQASA-N,CHEMBL2347207,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@H](C(F)(F)F)OC(N)=N1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,6.375,2,0.265,2013,2013
TRAIN_02388,MELQHVBGGSKVJQ-YJBOKZPZSA-N,CHEMBL2347208,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,8.31,2,0.39,2013,2013
TRAIN_02389,MELWCFRTFXQYNP-CIBPLQMKSA-N,CHEMBL3683859,NC1=N[C@@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)n1)c1ccccn1,4.41,1,0.0,2015,2015
TRAIN_02390,MELWCFRTFXQYNP-WUDNQAJYSA-N,CHEMBL3683860,NC1=N[C@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)n1)c1ccccn1,6.6,1,0.0,2015,2015
TRAIN_02391,MERCNGFJQWZGEA-NYRYZVAPSA-N,CHEMBL1209106,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOC3)c2)CCCCC1,c1ccc(CCCCNC2(c3cccc(C4CCOC4)c3)CCCCC2)cc1,7.06,1,0.0,2010,2010
TRAIN_02392,METABQXTPBWILS-UHFFFAOYSA-N,CHEMBL2177311,COc1ccc(C2(c3cccc(-c4cccc(Cl)c4)c3)COC(N)=N2)cc1,C1=NC(c2ccccc2)(c2cccc(-c3ccccc3)c2)CO1,5.22,2,0.47,2012,2012
TRAIN_02393,MEUINWBCISNLQC-UHFFFAOYSA-N,CHEMBL401832,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCC(O)CO,c1ccc(-c2ccc(C34CC5CC(CC(C5)C3)C4)[nH]2)cc1,6.27,1,0.0,2008,2008
TRAIN_02394,MEULXHOISDFMIF-IRXDYDNUSA-N,CHEMBL2169924,Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3cccc(C(N)=O)c3)cc2)cc1=O,O=c1cc(C2CC2c2ccc(-c3ccccc3)cc2)nc[nH]1,4.22,1,0.0,2012,2012
TRAIN_02395,MEWAOSOFVZTZLU-FQEVSTJZSA-N,CHEMBL3653487,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,O=C(Nc1cccc(C2COCC=N2)c1)c1cnccn1,9.0,1,0.0,2014,2014
TRAIN_02396,MEXMXUGSZIRNGZ-UHFFFAOYSA-N,CHEMBL1762684,COc1ccc(-c2cc(O)cc(-c3ccccc3)c2O)cc1,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,5.04,1,0.0,2011,2011
